freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.855e+01,1.060e+01,3.653e+02,4.044e+02
1.6,2.889e+01,2.783e+01,2.135e+02,2.702e+02
3.1,1.424e+01,2.845e+01,3.638e+01,7.906e+01
4.7,1.486e+01,2.856e+01,3.804e+02,4.239e+02
6.3,1.692e+01,2.567e+01,1.297e+03,1.340e+03
7.8,1.719e+01,2.660e+01,2.161e+03,2.205e+03
9.4,1.673e+01,3.204e+01,3.114e+03,3.163e+03
11.0,1.875e+01,3.720e+01,4.370e+03,4.425e+03
12.5,2.529e+01,4.774e+01,6.093e+03,6.167e+03
14.1,6.034e+01,4.223e+01,8.398e+03,8.501e+03
15.7,1.109e+02,4.456e+01,1.121e+04,1.136e+04
17.2,1.085e+02,5.425e+01,1.415e+04,1.431e+04
18.8,1.052e+02,6.683e+01,1.541e+04,1.559e+04
20.4,1.795e+02,6.548e+01,1.343e+04,1.368e+04
21.9,2.348e+02,5.303e+01,1.133e+04,1.162e+04
23.5,3.030e+02,4.605e+01,1.167e+04,1.202e+04
25.0,4.786e+02,4.341e+01,1.474e+04,1.526e+04
26.6,6.029e+02,3.905e+01,1.861e+04,1.925e+04
28.2,6.196e+02,4.226e+01,2.207e+04,2.273e+04
29.7,6.436e+02,3.908e+01,2.662e+04,2.730e+04
31.3,7.372e+02,3.796e+01,3.328e+04,3.405e+04
32.9,9.298e+02,4.047e+01,4.119e+04,4.216e+04
34.4,1.353e+03,4.093e+01,5.027e+04,5.166e+04
36.0,2.117e+03,3.563e+01,6.231e+04,6.446e+04
37.6,3.472e+03,4.542e+01,8.191e+04,8.543e+04
39.1,4.445e+03,8.758e+01,9.722e+04,1.018e+05
40.7,3.881e+03,1.108e+02,1.042e+05,1.082e+05
42.3,2.693e+03,1.057e+02,1.165e+05,1.193e+05
43.8,1.623e+03,9.221e+01,1.310e+05,1.327e+05
45.4,1.531e+03,9.127e+01,1.574e+05,1.591e+05
47.0,1.702e+03,1.166e+02,1.995e+05,2.013e+05
48.5,1.714e+03,1.709e+02,2.218e+05,2.236e+05
50.1,1.670e+03,1.688e+02,2.496e+05,2.514e+05
51.7,2.747e+03,1.159e+02,3.734e+05,3.763e+05
53.2,2.986e+04,8.514e+02,7.026e+05,7.333e+05
54.8,1.021e+05,4.697e+03,1.320e+06,1.427e+06
56.4,1.350e+05,9.447e+03,1.702e+06,1.847e+06
57.9,1.160e+05,9.454e+03,1.504e+06,1.630e+06
59.5,1.052e+05,8.799e+03,1.221e+06,1.335e+06
61.1,8.327e+04,9.743e+03,1.071e+06,1.164e+06
62.6,3.676e+04,1.063e+04,9.339e+05,9.813e+05
64.2,2.817e+04,1.128e+04,7.419e+05,7.813e+05
65.7,3.777e+04,1.313e+04,6.071e+05,6.580e+05
67.3,4.552e+04,1.582e+04,4.999e+05,5.612e+05
68.9,4.911e+04,1.876e+04,3.934e+05,4.612e+05
70.4,5.823e+04,2.211e+04,2.978e+05,3.781e+05
72.0,7.516e+04,2.746e+04,2.300e+05,3.326e+05
73.6,8.484e+04,2.788e+04,1.436e+05,2.563e+05
75.1,7.999e+04,2.191e+04,7.546e+04,1.774e+05
76.7,6.897e+04,1.749e+04,4.908e+04,1.355e+05
78.3,5.851e+04,1.501e+04,3.786e+04,1.114e+05
79.8,5.026e+04,1.278e+04,2.948e+04,9.252e+04
81.4,4.319e+04,1.064e+04,2.311e+04,7.694e+04
83.0,3.622e+04,8.864e+03,1.824e+04,6.333e+04
84.5,2.909e+04,7.477e+03,1.553e+04,5.209e+04
86.1,2.229e+04,6.342e+03,1.409e+04,4.272e+04
87.7,1.690e+04,5.382e+03,1.336e+04,3.563e+04
89.2,1.245e+04,4.550e+03,1.320e+04,3.020e+04
90.8,9.204e+03,3.820e+03,1.344e+04,2.646e+04
92.4,6.989e+03,3.155e+03,1.375e+04,2.390e+04
93.9,5.560e+03,2.554e+03,1.386e+04,2.197e+04
95.5,4.735e+03,2.064e+03,1.409e+04,2.088e+04
97.1,3.771e+03,1.835e+03,1.422e+04,1.982e+04
98.6,3.180e+03,2.017e+03,1.454e+04,1.974e+04
100.2,4.501e+03,2.289e+03,1.640e+04,2.319e+04
101.8,4.779e+03,2.195e+03,1.887e+04,2.585e+04
103.3,4.691e+03,1.655e+03,1.841e+04,2.476e+04
