freq,psd_x,psd_y,psd_z,psd_xyz
172.6,9.869e+03,5.103e+02,4.910e+02,1.087e+04
174.1,9.311e+03,5.997e+02,5.011e+02,1.041e+04
175.7,8.985e+03,6.400e+02,4.919e+02,1.012e+04
177.3,8.771e+03,6.462e+02,5.048e+02,9.922e+03
178.9,8.779e+03,6.176e+02,5.139e+02,9.911e+03
180.4,8.990e+03,5.822e+02,5.136e+02,1.009e+04
182.0,8.898e+03,5.437e+02,4.530e+02,9.895e+03
183.6,8.730e+03,5.343e+02,4.235e+02,9.688e+03
185.1,8.872e+03,5.537e+02,5.390e+02,9.965e+03
186.7,9.302e+03,5.293e+02,6.528e+02,1.048e+04
188.3,9.482e+03,5.359e+02,7.034e+02,1.072e+04
189.8,9.323e+03,6.064e+02,6.593e+02,1.059e+04
191.4,9.172e+03,7.250e+02,5.928e+02,1.049e+04
193.0,9.125e+03,9.522e+02,5.768e+02,1.065e+04
194.5,8.884e+03,1.199e+03,5.956e+02,1.068e+04
196.1,8.953e+03,1.244e+03,6.882e+02,1.089e+04
197.7,9.224e+03,1.261e+03,8.191e+02,1.130e+04
199.3,9.464e+03,1.318e+03,9.460e+02,1.173e+04
