freq,psd_x,psd_y,psd_z,psd_xyz
175.3,1.456e+03,3.161e+02,1.138e+03,2.910e+03
176.8,1.392e+03,2.856e+02,1.065e+03,2.743e+03
178.4,9.773e+02,2.537e+02,9.676e+02,2.199e+03
180.0,5.745e+02,2.388e+02,9.081e+02,1.721e+03
181.5,3.828e+02,2.844e+02,9.433e+02,1.610e+03
183.1,2.985e+02,3.777e+02,1.123e+03,1.799e+03
184.7,4.264e+02,4.993e+02,1.462e+03,2.387e+03
186.2,6.403e+02,6.383e+02,1.835e+03,3.113e+03
187.8,7.412e+02,6.995e+02,2.075e+03,3.516e+03
189.4,5.133e+02,6.863e+02,2.193e+03,3.393e+03
190.9,3.932e+02,7.262e+02,2.311e+03,3.431e+03
192.5,3.625e+02,8.747e+02,2.459e+03,3.697e+03
194.0,3.298e+02,1.088e+03,2.734e+03,4.152e+03
195.6,3.597e+02,1.283e+03,2.876e+03,4.519e+03
197.2,4.981e+02,1.464e+03,2.889e+03,4.851e+03
198.7,7.693e+02,1.531e+03,2.740e+03,5.040e+03
