freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.406e+02,1.566e+02,2.998e+01,5.272e+02
1.6,2.127e+02,2.240e+02,3.930e+01,4.760e+02
3.2,4.679e+01,1.882e+02,3.175e+01,2.667e+02
4.8,2.301e+02,3.154e+02,3.033e+01,5.758e+02
6.4,6.540e+02,6.937e+02,3.281e+01,1.380e+03
8.0,1.070e+03,1.026e+03,3.368e+01,2.130e+03
9.6,1.582e+03,1.480e+03,3.826e+01,3.101e+03
11.2,2.037e+03,1.891e+03,5.606e+01,3.984e+03
12.7,2.614e+03,2.359e+03,5.586e+01,5.029e+03
14.3,3.173e+03,2.799e+03,6.410e+01,6.036e+03
15.9,3.280e+03,2.903e+03,6.215e+01,6.245e+03
17.5,3.618e+03,3.232e+03,4.317e+01,6.893e+03
19.1,4.515e+03,3.985e+03,3.821e+01,8.538e+03
20.7,5.606e+03,4.845e+03,4.916e+01,1.050e+04
22.3,6.727e+03,5.702e+03,4.732e+01,1.248e+04
23.9,7.611e+03,6.345e+03,4.266e+01,1.400e+04
25.5,8.729e+03,7.228e+03,4.209e+01,1.600e+04
27.1,1.019e+04,8.285e+03,4.333e+01,1.852e+04
28.7,1.195e+04,9.391e+03,4.060e+01,2.138e+04
30.3,1.410e+04,1.078e+04,4.279e+01,2.492e+04
31.9,1.668e+04,1.237e+04,5.179e+01,2.911e+04
33.5,1.970e+04,1.444e+04,5.860e+01,3.420e+04
35.1,2.378e+04,1.739e+04,1.483e+02,4.132e+04
36.7,2.822e+04,2.099e+04,6.406e+02,4.985e+04
38.2,3.373e+04,2.542e+04,1.950e+03,6.111e+04
39.8,4.000e+04,3.003e+04,4.837e+03,7.487e+04
41.4,4.771e+04,3.484e+04,1.111e+04,9.365e+04
43.0,4.926e+04,3.370e+04,1.701e+04,9.998e+04
44.6,4.690e+04,2.947e+04,2.126e+04,9.763e+04
46.2,5.185e+04,2.988e+04,2.256e+04,1.043e+05
47.8,6.270e+04,3.429e+04,2.148e+04,1.185e+05
49.4,7.503e+04,3.951e+04,2.002e+04,1.346e+05
51.0,9.251e+04,4.591e+04,1.999e+04,1.584e+05
52.6,1.206e+05,5.557e+04,2.241e+04,1.986e+05
54.2,1.557e+05,6.827e+04,2.648e+04,2.505e+05
55.8,1.902e+05,8.284e+04,3.053e+04,3.036e+05
57.4,2.344e+05,1.010e+05,3.556e+04,3.710e+05
59.0,3.093e+05,1.288e+05,4.113e+04,4.792e+05
60.6,4.310e+05,1.712e+05,4.288e+04,6.451e+05
62.2,6.206e+05,2.332e+05,4.614e+04,9.000e+05
63.7,8.897e+05,3.160e+05,5.765e+04,1.263e+06
65.3,1.192e+06,4.021e+05,7.300e+04,1.667e+06
66.9,1.357e+06,4.403e+05,7.873e+04,1.876e+06
68.5,1.315e+06,4.059e+05,7.427e+04,1.795e+06
70.1,1.210e+06,3.556e+05,6.850e+04,1.634e+06
71.7,1.033e+06,2.890e+05,5.912e+04,1.381e+06
73.3,8.099e+05,2.137e+05,4.766e+04,1.071e+06
74.9,6.364e+05,1.579e+05,3.832e+04,8.326e+05
76.5,5.810e+05,1.374e+05,3.254e+04,7.510e+05
78.1,5.493e+05,1.229e+05,2.659e+04,6.988e+05
79.7,4.934e+05,1.035e+05,2.054e+04,6.175e+05
81.3,4.209e+05,8.287e+04,1.550e+04,5.192e+05
82.9,3.611e+05,6.620e+04,1.143e+04,4.387e+05
84.5,3.285e+05,5.571e+04,7.849e+03,3.920e+05
86.1,3.030e+05,4.768e+04,4.653e+03,3.553e+05
87.7,2.861e+05,4.228e+04,2.518e+03,3.309e+05
89.2,2.761e+05,3.945e+04,2.030e+03,3.176e+05
90.8,2.684e+05,3.778e+04,2.247e+03,3.084e+05
92.4,2.643e+05,3.917e+04,2.464e+03,3.059e+05
94.0,2.705e+05,4.448e+04,3.554e+03,3.185e+05
95.6,2.845e+05,5.110e+04,5.116e+03,3.407e+05
97.2,2.942e+05,5.671e+04,5.618e+03,3.565e+05
98.8,2.945e+05,6.094e+04,6.488e+03,3.619e+05
100.4,3.008e+05,6.548e+04,1.022e+04,3.765e+05
102.0,3.157e+05,7.158e+04,1.519e+04,4.025e+05
103.6,3.115e+05,6.997e+04,1.772e+04,3.992e+05
105.2,2.831e+05,6.405e+04,1.934e+04,3.664e+05
106.8,2.902e+05,6.523e+04,2.319e+04,3.786e+05
108.4,3.103e+05,6.579e+04,2.626e+04,4.024e+05
110.0,3.333e+05,6.507e+04,2.834e+04,4.267e+05
111.6,3.586e+05,6.445e+04,3.073e+04,4.538e+05
113.2,3.759e+05,6.183e+04,3.351e+04,4.713e+05
114.7,3.820e+05,5.851e+04,3.539e+04,4.759e+05
116.3,3.766e+05,5.503e+04,3.643e+04,4.681e+05
117.9,3.604e+05,5.080e+04,3.709e+04,4.483e+05
119.5,3.369e+05,4.697e+04,3.833e+04,4.222e+05
121.1,3.060e+05,4.509e+04,3.951e+04,3.906e+05
122.7,2.530e+05,5.058e+04,3.727e+04,3.409e+05
124.3,2.074e+05,5.440e+04,3.380e+04,2.956e+05
125.9,1.961e+05,4.881e+04,3.277e+04,2.776e+05
127.5,1.919e+05,4.286e+04,3.232e+04,2.671e+05
129.1,1.861e+05,3.986e+04,3.200e+04,2.580e+05
130.7,1.797e+05,3.821e+04,3.148e+04,2.494e+05
132.3,1.479e+05,3.132e+04,2.711e+04,2.063e+05
133.9,5.970e+04,1.275e+04,1.188e+04,8.433e+04
135.5,2.766e+04,6.756e+03,5.954e+03,4.037e+04
137.1,2.721e+04,7.295e+03,5.455e+03,3.996e+04
138.6,2.497e+04,7.195e+03,5.270e+03,3.744e+04
140.2,2.210e+04,7.279e+03,5.006e+03,3.439e+04
141.8,1.942e+04,7.075e+03,4.599e+03,3.109e+04
143.4,1.771e+04,6.220e+03,4.059e+03,2.799e+04
145.0,1.713e+04,5.554e+03,3.616e+03,2.630e+04
146.6,1.663e+04,4.918e+03,3.346e+03,2.489e+04
148.2,1.604e+04,4.263e+03,3.218e+03,2.352e+04
149.8,1.595e+04,3.888e+03,3.385e+03,2.322e+04
151.4,1.506e+04,3.734e+03,3.632e+03,2.242e+04
153.0,1.391e+04,3.820e+03,3.670e+03,2.140e+04
154.6,1.313e+04,3.856e+03,3.562e+03,2.055e+04
156.2,1.214e+04,3.738e+03,3.470e+03,1.935e+04
157.8,1.133e+04,3.751e+03,3.417e+03,1.850e+04
159.4,1.046e+04,3.667e+03,3.321e+03,1.745e+04
161.0,9.474e+03,3.556e+03,3.222e+03,1.625e+04
162.6,8.439e+03,3.376e+03,3.228e+03,1.504e+04
164.1,7.300e+03,3.292e+03,3.226e+03,1.382e+04
165.7,6.507e+03,3.476e+03,3.355e+03,1.334e+04
167.3,6.143e+03,3.945e+03,3.939e+03,1.403e+04
168.9,6.190e+03,4.645e+03,4.630e+03,1.546e+04
170.5,6.320e+03,5.703e+03,5.607e+03,1.763e+04
172.1,6.821e+03,7.516e+03,7.377e+03,2.171e+04
173.7,7.693e+03,9.802e+03,9.085e+03,2.658e+04
175.3,9.389e+03,1.166e+04,9.873e+03,3.092e+04
176.9,9.926e+03,1.146e+04,9.195e+03,3.058e+04
178.5,8.648e+03,1.065e+04,8.424e+03,2.772e+04
180.1,7.463e+03,1.094e+04,8.847e+03,2.724e+04
181.7,6.962e+03,1.184e+04,9.974e+03,2.877e+04
183.3,7.095e+03,1.406e+04,1.189e+04,3.304e+04
184.9,7.618e+03,1.672e+04,1.400e+04,3.834e+04
186.5,7.974e+03,1.911e+04,1.550e+04,4.258e+04
188.1,8.307e+03,2.218e+04,1.723e+04,4.771e+04
189.6,9.006e+03,2.382e+04,1.793e+04,5.076e+04
191.2,9.754e+03,2.432e+04,1.762e+04,5.169e+04
192.8,1.012e+04,2.531e+04,1.768e+04,5.310e+04
194.4,1.068e+04,2.583e+04,1.753e+04,5.405e+04
196.0,1.089e+04,2.506e+04,1.671e+04,5.265e+04
197.6,1.079e+04,2.402e+04,1.515e+04,4.996e+04
199.2,1.095e+04,2.392e+04,1.453e+04,4.940e+04
