freq,psd_x,psd_y,psd_z,psd_xyz
160.5,9.365e+03,2.478e+03,6.160e+03,1.800e+04
162.0,8.595e+03,2.677e+03,5.594e+03,1.687e+04
163.5,8.269e+03,2.576e+03,5.034e+03,1.588e+04
165.1,8.171e+03,2.592e+03,4.952e+03,1.571e+04
166.6,9.344e+03,2.714e+03,5.189e+03,1.725e+04
168.1,1.036e+04,2.712e+03,5.005e+03,1.808e+04
169.6,1.031e+04,2.693e+03,5.110e+03,1.811e+04
171.2,9.649e+03,2.548e+03,5.165e+03,1.736e+04
172.7,9.071e+03,2.470e+03,5.706e+03,1.725e+04
174.2,8.666e+03,2.325e+03,5.799e+03,1.679e+04
175.8,5.757e+03,2.112e+03,5.316e+03,1.319e+04
177.3,4.669e+03,2.148e+03,6.024e+03,1.284e+04
178.8,5.437e+03,2.170e+03,6.696e+03,1.430e+04
180.3,5.380e+03,2.172e+03,6.229e+03,1.378e+04
181.9,3.904e+03,2.380e+03,5.837e+03,1.212e+04
183.4,3.924e+03,2.471e+03,5.772e+03,1.217e+04
184.9,4.060e+03,2.448e+03,5.586e+03,1.209e+04
186.5,5.069e+03,2.379e+03,5.474e+03,1.292e+04
188.0,5.584e+03,2.435e+03,5.289e+03,1.331e+04
189.5,5.828e+03,2.466e+03,5.035e+03,1.333e+04
191.0,5.488e+03,2.553e+03,4.765e+03,1.280e+04
192.6,5.172e+03,2.636e+03,4.742e+03,1.255e+04
194.1,5.491e+03,2.502e+03,4.596e+03,1.259e+04
195.6,4.801e+03,2.397e+03,4.207e+03,1.140e+04
197.2,3.881e+03,2.438e+03,3.712e+03,1.003e+04
198.7,3.217e+03,2.311e+03,3.259e+03,8.786e+03
