freq,psd_x,psd_y,psd_z,psd_xyz
84.7,1.233e+05,6.839e+04,2.385e+05,4.302e+05
86.3,1.207e+05,6.553e+04,1.980e+05,3.842e+05
87.9,1.084e+05,5.543e+04,1.564e+05,3.202e+05
89.4,9.725e+04,4.407e+04,1.263e+05,2.676e+05
91.0,8.788e+04,3.442e+04,1.066e+05,2.289e+05
92.6,8.233e+04,2.778e+04,9.406e+04,2.042e+05
94.1,7.652e+04,2.305e+04,8.712e+04,1.867e+05
95.7,7.063e+04,1.868e+04,8.006e+04,1.694e+05
97.3,6.395e+04,1.512e+04,7.490e+04,1.540e+05
98.8,5.478e+04,1.229e+04,7.004e+04,1.371e+05
100.4,4.658e+04,1.018e+04,6.553e+04,1.223e+05
102.0,3.960e+04,8.346e+03,5.997e+04,1.079e+05
103.5,3.314e+04,6.875e+03,5.291e+04,9.293e+04
105.1,2.561e+04,5.592e+03,4.281e+04,7.401e+04
106.7,2.161e+04,4.839e+03,3.830e+04,6.475e+04
108.2,2.047e+04,4.300e+03,3.666e+04,6.143e+04
109.8,1.988e+04,3.708e+03,3.518e+04,5.877e+04
111.4,1.960e+04,3.066e+03,3.449e+04,5.715e+04
113.0,1.901e+04,2.539e+03,3.451e+04,5.606e+04
114.5,1.792e+04,1.988e+03,3.480e+04,5.470e+04
116.1,1.621e+04,1.440e+03,3.603e+04,5.368e+04
117.7,1.417e+04,1.192e+03,3.746e+04,5.283e+04
119.2,1.362e+04,1.788e+03,3.883e+04,5.424e+04
120.8,1.488e+04,2.965e+03,4.024e+04,5.809e+04
122.4,1.582e+04,3.951e+03,3.951e+04,5.928e+04
123.9,1.561e+04,4.402e+03,3.327e+04,5.328e+04
125.5,1.500e+04,4.133e+03,2.967e+04,4.881e+04
127.1,1.480e+04,3.547e+03,3.032e+04,4.867e+04
128.6,1.531e+04,3.018e+03,3.169e+04,5.001e+04
130.2,1.618e+04,2.539e+03,3.269e+04,5.141e+04
131.8,1.665e+04,1.912e+03,3.023e+04,4.879e+04
133.3,1.233e+04,7.019e+02,1.283e+04,2.586e+04
134.9,9.249e+03,1.198e+02,3.645e+03,1.301e+04
136.5,8.329e+03,8.585e+01,3.436e+03,1.185e+04
138.1,8.142e+03,1.162e+02,2.623e+03,1.088e+04
139.6,1.000e+04,1.866e+02,2.001e+03,1.219e+04
141.2,1.218e+04,2.426e+02,2.039e+03,1.446e+04
142.8,1.353e+04,2.787e+02,2.332e+03,1.615e+04
144.3,1.487e+04,2.641e+02,2.658e+03,1.780e+04
145.9,1.590e+04,2.162e+02,2.956e+03,1.907e+04
147.5,1.597e+04,1.849e+02,3.140e+03,1.929e+04
149.0,1.547e+04,1.630e+02,3.288e+03,1.892e+04
150.6,1.556e+04,1.512e+02,3.261e+03,1.897e+04
152.2,1.607e+04,1.649e+02,2.979e+03,1.922e+04
153.7,1.826e+04,1.974e+02,2.635e+03,2.109e+04
155.3,2.407e+04,1.830e+02,2.264e+03,2.652e+04
156.9,2.964e+04,1.129e+02,1.950e+03,3.170e+04
158.4,3.208e+04,7.496e+01,1.820e+03,3.398e+04
160.0,3.120e+04,1.165e+02,1.935e+03,3.325e+04
161.6,2.623e+04,2.662e+02,2.145e+03,2.864e+04
163.2,2.439e+04,4.747e+02,2.123e+03,2.699e+04
164.7,2.124e+04,8.199e+02,2.379e+03,2.444e+04
166.3,2.134e+04,1.077e+03,2.639e+03,2.506e+04
167.9,1.998e+04,1.438e+03,3.062e+03,2.448e+04
169.4,1.748e+04,1.778e+03,3.614e+03,2.287e+04
171.0,2.005e+04,1.759e+03,3.705e+03,2.552e+04
172.6,2.405e+04,1.552e+03,3.788e+03,2.939e+04
174.1,2.399e+04,1.572e+03,3.740e+03,2.931e+04
175.7,2.098e+04,1.713e+03,3.691e+03,2.639e+04
177.3,1.770e+04,1.884e+03,3.655e+03,2.324e+04
178.8,1.526e+04,2.071e+03,3.689e+03,2.101e+04
180.4,1.313e+04,2.337e+03,3.875e+03,1.935e+04
182.0,1.171e+04,2.580e+03,3.966e+03,1.826e+04
183.6,9.694e+03,2.684e+03,3.810e+03,1.619e+04
185.1,9.020e+03,2.889e+03,3.731e+03,1.564e+04
186.7,9.226e+03,3.206e+03,3.820e+03,1.625e+04
188.3,9.296e+03,3.311e+03,4.041e+03,1.665e+04
189.8,8.785e+03,3.062e+03,4.144e+03,1.599e+04
191.4,8.128e+03,2.704e+03,4.189e+03,1.502e+04
193.0,8.000e+03,2.358e+03,4.157e+03,1.452e+04
194.5,8.511e+03,2.019e+03,4.103e+03,1.463e+04
196.1,9.160e+03,1.782e+03,4.018e+03,1.496e+04
197.7,9.963e+03,1.594e+03,4.031e+03,1.559e+04
199.2,1.025e+04,1.501e+03,4.105e+03,1.586e+04
