freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.506e+02,1.662e+02,3.193e+01,6.488e+02
1.6,2.843e+02,1.696e+02,3.739e+01,4.914e+02
3.2,4.464e+01,8.757e+01,2.747e+01,1.597e+02
4.8,2.330e+02,2.530e+02,2.709e+01,5.131e+02
6.4,6.811e+02,6.272e+02,2.669e+01,1.335e+03
8.0,1.090e+03,9.827e+02,2.751e+01,2.100e+03
9.6,1.594e+03,1.417e+03,2.638e+01,3.037e+03
11.2,2.231e+03,1.964e+03,2.886e+01,4.224e+03
12.8,3.047e+03,2.647e+03,3.297e+01,5.727e+03
14.4,3.977e+03,3.364e+03,4.058e+01,7.382e+03
16.0,4.341e+03,3.620e+03,3.861e+01,7.999e+03
17.6,4.713e+03,3.925e+03,4.272e+01,8.680e+03
19.2,5.236e+03,4.416e+03,5.951e+01,9.711e+03
20.8,5.693e+03,4.908e+03,7.128e+01,1.067e+04
22.3,7.085e+03,6.088e+03,1.198e+02,1.329e+04
23.9,8.465e+03,7.130e+03,2.224e+02,1.582e+04
25.5,1.012e+04,8.365e+03,3.570e+02,1.884e+04
27.1,1.166e+04,9.525e+03,4.704e+02,2.165e+04
28.7,1.295e+04,1.050e+04,5.288e+02,2.398e+04
30.3,1.493e+04,1.197e+04,6.715e+02,2.757e+04
31.9,1.768e+04,1.406e+04,9.573e+02,3.269e+04
33.5,2.130e+04,1.667e+04,1.479e+03,3.945e+04
35.1,2.587e+04,2.003e+04,2.596e+03,4.850e+04
36.7,3.087e+04,2.362e+04,4.344e+03,5.883e+04
38.3,3.627e+04,2.759e+04,7.054e+03,7.091e+04
39.9,4.071e+04,3.089e+04,1.219e+04,8.378e+04
41.5,4.562e+04,3.397e+04,2.068e+04,1.003e+05
43.1,4.910e+04,3.355e+04,2.712e+04,1.098e+05
44.7,5.306e+04,3.181e+04,2.103e+04,1.059e+05
46.3,6.339e+04,3.686e+04,1.606e+04,1.163e+05
47.9,7.189e+04,4.132e+04,2.410e+04,1.373e+05
49.5,7.710e+04,4.153e+04,3.043e+04,1.491e+05
51.1,9.219e+04,4.605e+04,3.108e+04,1.693e+05
52.7,1.242e+05,5.764e+04,3.105e+04,2.129e+05
54.3,1.732e+05,7.434e+04,3.210e+04,2.797e+05
55.9,2.353e+05,9.503e+04,3.231e+04,3.626e+05
57.5,3.033e+05,1.170e+05,3.247e+04,4.528e+05
59.1,3.301e+05,1.282e+05,2.900e+04,4.873e+05
60.7,3.865e+05,1.548e+05,2.670e+04,5.679e+05
62.3,5.873e+05,2.258e+05,3.328e+04,8.463e+05
63.8,9.116e+05,3.364e+05,3.967e+04,1.288e+06
65.4,1.353e+06,4.868e+05,3.572e+04,1.875e+06
67.0,1.654e+06,5.824e+05,2.758e+04,2.264e+06
68.6,1.690e+06,5.748e+05,2.317e+04,2.288e+06
70.2,1.532e+06,4.962e+05,2.245e+04,2.051e+06
71.8,1.176e+06,3.594e+05,2.095e+04,1.556e+06
73.4,8.485e+05,2.454e+05,1.840e+04,1.112e+06
75.0,7.380e+05,2.080e+05,1.657e+04,9.625e+05
76.6,8.669e+05,2.467e+05,1.640e+04,1.130e+06
78.2,9.796e+05,2.750e+05,1.509e+04,1.270e+06
79.8,9.368e+05,2.490e+05,1.357e+04,1.199e+06
81.4,7.295e+05,1.762e+05,1.295e+04,9.187e+05
83.0,5.487e+05,1.151e+05,1.206e+04,6.758e+05
84.6,4.770e+05,8.930e+04,1.123e+04,5.775e+05
86.2,4.336e+05,7.278e+04,1.104e+04,5.175e+05
87.8,4.092e+05,6.156e+04,1.163e+04,4.824e+05
89.4,3.977e+05,5.404e+04,1.307e+04,4.648e+05
91.0,3.946e+05,4.908e+04,1.469e+04,4.584e+05
92.6,4.030e+05,4.658e+04,1.607e+04,4.656e+05
94.2,4.093e+05,4.454e+04,1.735e+04,4.712e+05
95.8,4.061e+05,4.288e+04,1.985e+04,4.688e+05
97.4,4.132e+05,4.391e+04,2.078e+04,4.779e+05
99.0,4.262e+05,4.502e+04,1.902e+04,4.903e+05
100.6,4.388e+05,4.680e+04,1.829e+04,5.039e+05
102.2,4.552e+05,4.912e+04,1.892e+04,5.232e+05
103.8,4.520e+05,4.779e+04,1.953e+04,5.193e+05
105.4,4.140e+05,4.222e+04,1.983e+04,4.761e+05
106.9,4.276e+05,4.352e+04,2.250e+04,4.936e+05
108.5,4.698e+05,4.721e+04,2.638e+04,5.434e+05
110.1,5.069e+05,5.085e+04,3.114e+04,5.889e+05
111.7,5.361e+05,5.322e+04,3.732e+04,6.266e+05
113.3,5.455e+05,5.383e+04,4.277e+04,6.421e+05
114.9,5.439e+05,5.434e+04,4.820e+04,6.464e+05
116.5,5.385e+05,5.350e+04,5.532e+04,6.474e+05
118.1,5.231e+05,5.060e+04,6.166e+04,6.353e+05
119.7,5.154e+05,4.777e+04,5.838e+04,6.216e+05
121.3,5.248e+05,4.742e+04,4.937e+04,6.216e+05
122.9,5.287e+05,4.774e+04,4.554e+04,6.220e+05
124.5,5.163e+05,4.610e+04,4.458e+04,6.069e+05
126.1,4.756e+05,4.409e+04,4.340e+04,5.631e+05
127.7,3.949e+05,4.640e+04,3.957e+04,4.809e+05
129.3,3.007e+05,5.248e+04,3.392e+04,3.871e+05
130.9,2.475e+05,5.153e+04,3.129e+04,3.303e+05
132.5,1.736e+05,3.540e+04,2.486e+04,2.339e+05
134.1,6.215e+04,1.169e+04,1.264e+04,8.648e+04
135.7,3.840e+04,7.743e+03,9.872e+03,5.601e+04
137.3,3.372e+04,7.348e+03,9.134e+03,5.020e+04
138.9,2.814e+04,6.893e+03,8.322e+03,4.336e+04
140.5,2.329e+04,6.365e+03,7.529e+03,3.718e+04
142.1,1.931e+04,5.946e+03,6.533e+03,3.179e+04
143.7,1.594e+04,5.447e+03,5.386e+03,2.677e+04
145.3,1.292e+04,4.395e+03,4.137e+03,2.145e+04
146.9,1.158e+04,3.342e+03,3.214e+03,1.814e+04
148.5,1.112e+04,2.959e+03,2.955e+03,1.703e+04
150.0,1.119e+04,3.686e+03,3.868e+03,1.874e+04
