freq,psd_x,psd_y,psd_z,psd_xyz
88.6,1.740e+05,1.728e+02,7.485e+03,1.816e+05
90.2,1.699e+05,1.771e+02,7.307e+03,1.774e+05
91.7,1.521e+05,1.956e+02,6.655e+03,1.589e+05
93.3,1.352e+05,2.741e+02,6.123e+03,1.416e+05
94.8,1.216e+05,3.863e+02,5.616e+03,1.276e+05
96.4,9.289e+04,4.591e+02,4.948e+03,9.830e+04
97.9,6.224e+04,4.571e+02,4.337e+03,6.703e+04
99.5,4.422e+04,4.262e+02,3.706e+03,4.835e+04
101.0,3.331e+04,3.680e+02,3.072e+03,3.675e+04
102.6,2.603e+04,2.882e+02,2.375e+03,2.870e+04
104.2,2.006e+04,2.004e+02,1.771e+03,2.203e+04
105.7,1.543e+04,1.645e+02,1.367e+03,1.696e+04
107.3,1.345e+04,2.105e+02,1.285e+03,1.495e+04
108.8,1.037e+04,2.325e+02,1.378e+03,1.198e+04
110.4,6.784e+03,1.875e+02,9.768e+02,7.948e+03
111.9,4.188e+03,1.811e+02,4.771e+02,4.847e+03
113.5,3.938e+03,2.558e+02,2.749e+02,4.469e+03
115.0,5.475e+03,3.361e+02,3.029e+02,6.114e+03
116.6,7.295e+03,4.115e+02,2.576e+02,7.964e+03
118.1,9.568e+03,4.994e+02,3.938e+02,1.046e+04
119.7,1.365e+04,5.386e+02,5.311e+02,1.472e+04
121.3,1.540e+04,5.734e+02,3.968e+02,1.637e+04
122.8,1.438e+04,6.116e+02,2.741e+02,1.527e+04
124.4,1.299e+04,6.323e+02,2.732e+02,1.390e+04
125.9,1.123e+04,7.438e+02,3.209e+02,1.229e+04
127.5,1.020e+04,8.403e+02,3.182e+02,1.136e+04
129.0,9.951e+03,9.680e+02,3.162e+02,1.123e+04
130.6,1.002e+04,1.091e+03,3.951e+02,1.150e+04
132.1,8.500e+03,1.136e+03,4.622e+02,1.010e+04
133.7,4.138e+03,1.058e+03,3.017e+02,5.497e+03
135.2,2.306e+03,9.773e+02,2.144e+02,3.498e+03
136.8,2.727e+03,9.070e+02,2.488e+02,3.883e+03
138.4,2.955e+03,8.626e+02,3.097e+02,4.128e+03
139.9,2.636e+03,9.092e+02,3.368e+02,3.882e+03
141.5,2.408e+03,1.134e+03,2.523e+02,3.794e+03
143.0,2.358e+03,1.164e+03,1.755e+02,3.698e+03
144.6,1.590e+03,1.180e+03,1.648e+02,2.935e+03
146.1,6.761e+02,1.211e+03,1.645e+02,2.052e+03
147.7,4.215e+02,1.306e+03,1.535e+02,1.881e+03
149.2,3.596e+02,1.454e+03,1.497e+02,1.963e+03
150.8,3.164e+02,1.553e+03,1.592e+02,2.028e+03
152.3,2.529e+02,1.497e+03,1.550e+02,1.905e+03
153.9,2.821e+02,1.405e+03,1.438e+02,1.831e+03
155.4,4.660e+02,1.444e+03,1.396e+02,2.050e+03
157.0,7.328e+02,1.497e+03,1.219e+02,2.351e+03
158.6,1.210e+03,1.568e+03,1.250e+02,2.903e+03
160.1,1.744e+03,1.673e+03,1.405e+02,3.558e+03
161.7,2.209e+03,1.782e+03,1.981e+02,4.189e+03
163.2,2.694e+03,1.869e+03,2.736e+02,4.836e+03
164.8,3.083e+03,1.844e+03,3.461e+02,5.274e+03
166.3,3.151e+03,1.897e+03,3.223e+02,5.371e+03
167.9,3.631e+03,1.918e+03,2.486e+02,5.797e+03
169.4,4.760e+03,2.046e+03,2.261e+02,7.032e+03
171.0,6.234e+03,2.165e+03,2.245e+02,8.624e+03
172.5,8.269e+03,2.302e+03,2.373e+02,1.081e+04
174.1,8.141e+03,2.417e+03,2.205e+02,1.078e+04
175.7,7.856e+03,2.504e+03,1.971e+02,1.056e+04
177.2,7.725e+03,2.658e+03,1.924e+02,1.057e+04
178.8,7.157e+03,2.935e+03,2.126e+02,1.030e+04
180.3,6.443e+03,3.192e+03,2.484e+02,9.883e+03
181.9,6.474e+03,3.328e+03,2.779e+02,1.008e+04
183.4,6.785e+03,3.601e+03,3.216e+02,1.071e+04
185.0,6.908e+03,3.782e+03,3.627e+02,1.105e+04
186.5,6.557e+03,3.873e+03,3.910e+02,1.082e+04
188.1,6.518e+03,4.027e+03,4.413e+02,1.099e+04
189.6,6.884e+03,4.330e+03,5.729e+02,1.179e+04
191.2,6.988e+03,4.818e+03,7.595e+02,1.257e+04
192.8,6.988e+03,5.612e+03,9.746e+02,1.357e+04
194.3,7.354e+03,6.650e+03,1.295e+03,1.530e+04
195.9,7.319e+03,7.776e+03,1.668e+03,1.676e+04
197.4,6.950e+03,9.068e+03,2.145e+03,1.816e+04
199.0,6.826e+03,1.020e+04,2.645e+03,1.967e+04
