freq,psd_x,psd_y,psd_z,psd_xyz
88.6,6.185e+05,1.326e+03,1.531e+04,6.351e+05
90.1,4.992e+05,9.406e+02,1.182e+04,5.120e+05
91.7,3.509e+05,5.722e+02,8.256e+03,3.597e+05
93.2,2.785e+05,4.541e+02,6.630e+03,2.856e+05
94.7,2.579e+05,3.706e+02,5.735e+03,2.640e+05
96.2,2.600e+05,2.697e+02,5.174e+03,2.654e+05
97.8,2.641e+05,2.332e+02,4.777e+03,2.691e+05
99.3,2.614e+05,2.385e+02,4.364e+03,2.660e+05
100.8,2.545e+05,2.521e+02,3.931e+03,2.587e+05
102.3,2.600e+05,2.861e+02,3.819e+03,2.641e+05
103.9,2.585e+05,4.002e+02,3.749e+03,2.626e+05
105.4,2.470e+05,1.140e+03,3.806e+03,2.519e+05
106.9,2.606e+05,1.507e+03,5.036e+03,2.672e+05
108.5,2.838e+05,7.203e+02,7.446e+03,2.920e+05
110.0,3.116e+05,7.558e+02,9.585e+03,3.219e+05
111.5,3.478e+05,9.277e+02,1.042e+04,3.591e+05
113.0,3.862e+05,1.168e+03,1.084e+04,3.982e+05
114.6,4.189e+05,1.453e+03,1.123e+04,4.316e+05
116.1,4.403e+05,1.828e+03,1.212e+04,4.542e+05
117.6,4.674e+05,2.094e+03,1.100e+04,4.805e+05
119.1,5.408e+05,2.054e+03,8.222e+03,5.510e+05
120.7,6.375e+05,1.947e+03,6.726e+03,6.461e+05
122.2,6.955e+05,1.919e+03,6.126e+03,7.036e+05
123.7,7.379e+05,1.874e+03,5.756e+03,7.455e+05
125.3,7.653e+05,1.758e+03,5.748e+03,7.728e+05
126.8,7.893e+05,1.731e+03,5.866e+03,7.969e+05
128.3,7.960e+05,1.752e+03,5.905e+03,8.036e+05
129.8,7.950e+05,1.770e+03,6.003e+03,8.028e+05
131.4,7.567e+05,1.862e+03,6.019e+03,7.646e+05
132.9,4.382e+05,1.276e+03,3.774e+03,4.433e+05
134.4,6.387e+04,3.266e+02,6.414e+02,6.484e+04
136.0,1.997e+04,2.307e+02,3.295e+02,2.053e+04
137.5,1.998e+04,2.390e+02,3.010e+02,2.052e+04
139.0,2.096e+04,2.377e+02,2.553e+02,2.146e+04
140.5,2.094e+04,2.458e+02,2.413e+02,2.142e+04
142.1,2.065e+04,2.865e+02,2.370e+02,2.117e+04
143.6,1.791e+04,3.226e+02,2.697e+02,1.850e+04
145.1,1.587e+04,3.404e+02,3.257e+02,1.653e+04
146.6,1.389e+04,3.572e+02,3.789e+02,1.462e+04
148.2,1.230e+04,3.717e+02,4.270e+02,1.310e+04
149.7,1.116e+04,3.856e+02,4.774e+02,1.203e+04
151.2,9.792e+03,3.950e+02,5.075e+02,1.069e+04
152.8,9.283e+03,3.813e+02,4.877e+02,1.015e+04
154.3,8.091e+03,3.840e+02,4.324e+02,8.907e+03
155.8,6.517e+03,4.011e+02,3.852e+02,7.303e+03
157.3,5.187e+03,4.606e+02,3.688e+02,6.016e+03
158.9,4.379e+03,5.357e+02,3.734e+02,5.288e+03
160.4,3.885e+03,6.152e+02,3.873e+02,4.887e+03
161.9,3.758e+03,6.752e+02,3.883e+02,4.821e+03
163.4,3.912e+03,7.238e+02,4.129e+02,5.049e+03
165.0,3.949e+03,7.934e+02,4.552e+02,5.198e+03
166.5,3.334e+03,8.745e+02,4.402e+02,4.649e+03
168.0,3.320e+03,9.006e+02,4.357e+02,4.656e+03
169.6,3.807e+03,9.253e+02,4.875e+02,5.220e+03
171.1,4.039e+03,8.755e+02,5.466e+02,5.461e+03
172.6,4.302e+03,7.976e+02,6.185e+02,5.718e+03
174.1,4.509e+03,7.901e+02,6.474e+02,5.946e+03
175.7,4.742e+03,7.820e+02,5.707e+02,6.095e+03
177.2,5.046e+03,7.570e+02,5.071e+02,6.310e+03
178.7,5.132e+03,8.683e+02,4.833e+02,6.483e+03
180.3,4.950e+03,1.178e+03,5.037e+02,6.631e+03
181.8,4.795e+03,1.507e+03,5.297e+02,6.831e+03
183.3,4.789e+03,1.736e+03,6.051e+02,7.130e+03
184.8,4.634e+03,1.923e+03,6.874e+02,7.244e+03
186.4,4.749e+03,2.176e+03,7.560e+02,7.681e+03
187.9,4.736e+03,2.505e+03,8.558e+02,8.096e+03
189.4,4.400e+03,2.880e+03,9.649e+02,8.245e+03
190.9,4.049e+03,3.282e+03,1.041e+03,8.372e+03
192.5,3.755e+03,3.726e+03,1.163e+03,8.644e+03
194.0,3.423e+03,4.199e+03,1.303e+03,8.925e+03
195.5,3.120e+03,4.682e+03,1.517e+03,9.318e+03
197.1,2.878e+03,5.178e+03,1.597e+03,9.653e+03
198.6,2.600e+03,5.684e+03,1.582e+03,9.866e+03
