freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.270e+01,3.107e+01,2.345e+02,2.883e+02
1.6,3.077e+01,3.721e+01,1.485e+02,2.165e+02
3.2,2.033e+01,3.168e+01,3.503e+01,8.704e+01
4.8,2.002e+01,3.517e+01,3.905e+02,4.457e+02
6.4,2.394e+01,3.105e+01,1.258e+03,1.313e+03
8.0,2.111e+01,3.544e+01,2.104e+03,2.161e+03
9.6,2.245e+01,3.196e+01,3.129e+03,3.183e+03
11.2,2.400e+01,3.012e+01,4.550e+03,4.604e+03
12.8,2.470e+01,3.135e+01,6.403e+03,6.459e+03
14.4,3.109e+01,3.620e+01,8.822e+03,8.889e+03
16.0,3.619e+01,3.834e+01,1.168e+04,1.175e+04
17.6,3.517e+01,3.887e+01,1.371e+04,1.378e+04
19.2,4.590e+01,5.172e+01,1.296e+04,1.306e+04
20.8,6.261e+01,7.385e+01,1.121e+04,1.135e+04
22.3,9.841e+01,1.152e+02,1.213e+04,1.234e+04
23.9,1.333e+02,1.785e+02,1.599e+04,1.630e+04
25.5,2.060e+02,2.756e+02,2.078e+04,2.126e+04
27.1,2.489e+02,3.318e+02,2.475e+04,2.533e+04
28.7,2.302e+02,3.295e+02,2.948e+04,3.004e+04
30.3,2.170e+02,4.123e+02,3.634e+04,3.697e+04
31.9,2.485e+02,6.247e+02,4.703e+04,4.791e+04
33.5,3.153e+02,1.003e+03,6.282e+04,6.414e+04
35.1,4.900e+02,1.584e+03,8.227e+04,8.435e+04
36.7,8.623e+02,2.530e+03,1.073e+05,1.107e+05
38.3,1.343e+03,4.113e+03,1.458e+05,1.513e+05
39.9,2.045e+03,6.316e+03,1.970e+05,2.054e+05
41.5,2.852e+03,8.806e+03,2.287e+05,2.403e+05
43.1,3.711e+03,9.159e+03,1.738e+05,1.866e+05
44.7,4.779e+03,9.037e+03,1.313e+05,1.451e+05
46.3,5.169e+03,9.856e+03,1.187e+05,1.337e+05
