freq,psd_x,psd_y,psd_z,psd_xyz
166.1,7.549e+02,2.019e+03,1.792e+02,2.954e+03
167.7,6.153e+02,2.210e+03,1.923e+02,3.018e+03
169.3,5.269e+02,2.366e+03,2.146e+02,3.107e+03
170.8,4.871e+02,2.536e+03,2.734e+02,3.296e+03
172.4,4.848e+02,2.622e+03,3.239e+02,3.431e+03
173.9,5.473e+02,2.824e+03,3.714e+02,3.743e+03
175.5,6.362e+02,3.049e+03,4.082e+02,4.094e+03
177.0,8.848e+02,3.270e+03,3.662e+02,4.521e+03
178.6,1.469e+03,3.563e+03,3.261e+02,5.359e+03
180.1,2.144e+03,3.866e+03,3.293e+02,6.339e+03
181.7,2.651e+03,4.070e+03,3.574e+02,7.078e+03
183.2,3.515e+03,4.339e+03,3.618e+02,8.216e+03
184.8,4.823e+03,4.613e+03,3.568e+02,9.793e+03
186.3,6.223e+03,4.941e+03,3.961e+02,1.156e+04
187.9,7.904e+03,5.333e+03,5.559e+02,1.379e+04
189.4,9.916e+03,5.721e+03,7.406e+02,1.638e+04
191.0,1.234e+04,6.172e+03,8.866e+02,1.939e+04
192.5,1.459e+04,6.855e+03,1.028e+03,2.248e+04
194.1,1.681e+04,7.282e+03,1.168e+03,2.526e+04
195.6,1.916e+04,7.917e+03,1.331e+03,2.840e+04
197.2,2.104e+04,8.444e+03,1.557e+03,3.104e+04
198.8,2.323e+04,8.929e+03,1.898e+03,3.406e+04
